ID,Type,Time,percent
PHOSL_HDL_4_mg_d_l,EDTA,2,0.65031987
PHOSL_HDL_4_mg_d_l,EDTA,4,2.431184429
PHOSL_HDL_4_mg_d_l,EDTA,6,4.532033873
PHOSL_HDL_4_mg_d_l,EDTA,8,6.435571863
ApoA1_HDL_1_mg_d_l,EDTA,2,5.72603294
ApoA1_HDL_1_mg_d_l,EDTA,4,10.50567753
ApoA1_HDL_1_mg_d_l,EDTA,6,14.9307729
ApoA1_HDL_1_mg_d_l,EDTA,8,18.69461264
ApoA1_HDL_2_mg_d_l,EDTA,2,2.55534694
ApoA1_HDL_2_mg_d_l,EDTA,4,4.959069234
ApoA1_HDL_2_mg_d_l,EDTA,6,7.499522624
ApoA1_HDL_2_mg_d_l,EDTA,8,9.298644534
ApoA1_HDL_3_mg_d_l,EDTA,2,2.239423112
ApoA1_HDL_3_mg_d_l,EDTA,4,3.751253315
ApoA1_HDL_3_mg_d_l,EDTA,6,7.124806103
ApoA1_HDL_3_mg_d_l,EDTA,8,9.23252875
ApoA1_HDL_4_mg_d_l,EDTA,2,2.500088461
ApoA1_HDL_4_mg_d_l,EDTA,4,4.980941787
ApoA1_HDL_4_mg_d_l,EDTA,6,8.02950716
ApoA1_HDL_4_mg_d_l,EDTA,8,10.78215775
ApoA2_HDL_1_mg_d_l,EDTA,2,7.291860972
ApoA2_HDL_1_mg_d_l,EDTA,4,12.58705271
ApoA2_HDL_1_mg_d_l,EDTA,6,17.55791292
ApoA2_HDL_1_mg_d_l,EDTA,8,21.5783789
ApoA2_HDL_2_mg_d_l,EDTA,2,5.874919683
ApoA2_HDL_2_mg_d_l,EDTA,4,10.57414712
ApoA2_HDL_2_mg_d_l,EDTA,6,15.84884486
ApoA2_HDL_2_mg_d_l,EDTA,8,20.18162354
ApoA2_HDL_3_mg_d_l,EDTA,2,5.070341596
ApoA2_HDL_3_mg_d_l,EDTA,4,8.565290096
ApoA2_HDL_3_mg_d_l,EDTA,6,13.80210184
ApoA2_HDL_3_mg_d_l,EDTA,8,18.05550135
ApoA2_HDL_4_mg_d_l,EDTA,2,3.806649308
ApoA2_HDL_4_mg_d_l,EDTA,4,7.020323061
ApoA2_HDL_4_mg_d_l,EDTA,6,10.841999
ApoA2_HDL_4_mg_d_l,EDTA,8,14.61826897
alanine_mmol_l,Serum,2,1.911214481
alanine_mmol_l,Serum,4,5.16229957
alanine_mmol_l,Serum,6,6.785274912
alanine_mmol_l,Serum,8,10.59966991
creatinine_mmol_l,Serum,2,1.172499389
creatinine_mmol_l,Serum,4,-0.306075389
creatinine_mmol_l,Serum,6,12.56451498
creatinine_mmol_l,Serum,8,17.32931108
glutamine_mmol_l,Serum,2,1.4015302
glutamine_mmol_l,Serum,4,5.962560867
glutamine_mmol_l,Serum,6,16.29125088
glutamine_mmol_l,Serum,8,22.43051546
glycine_mmol_l,Serum,2,3.060036131
glycine_mmol_l,Serum,4,15.22839528
glycine_mmol_l,Serum,6,0.756294859
glycine_mmol_l,Serum,8,21.07641397
histidine_mmol_l,Serum,2,22.31676735
histidine_mmol_l,Serum,4,-10.38105045
histidine_mmol_l,Serum,6,22.70814871
histidine_mmol_l,Serum,8,25.80888435
isoleucine_mmol_l,Serum,2,5.613809389
isoleucine_mmol_l,Serum,4,3.756272593
isoleucine_mmol_l,Serum,6,8.61382458
isoleucine_mmol_l,Serum,8,0.57668668
leucine_mmol_l,Serum,2,2.964683005
leucine_mmol_l,Serum,4,5.758640571
leucine_mmol_l,Serum,6,-0.951118639
leucine_mmol_l,Serum,8,10.89015619
lysine_mmol_l,Serum,2,4.106226772
lysine_mmol_l,Serum,4,6.319616585
lysine_mmol_l,Serum,6,18.83845976
lysine_mmol_l,Serum,8,12.08150997
phenylalanine_mmol_l,Serum,2,-16.36007915
phenylalanine_mmol_l,Serum,4,2.907974265
phenylalanine_mmol_l,Serum,6,-3.86165961
phenylalanine_mmol_l,Serum,8,-17.52337044
tyrosine_mmol_l,Serum,2,-0.474759319
tyrosine_mmol_l,Serum,4,7.495561635
tyrosine_mmol_l,Serum,6,6.784333312
tyrosine_mmol_l,Serum,8,10.03425249
valine_mmol_l,Serum,2,3.332586191
valine_mmol_l,Serum,4,5.636737054
valine_mmol_l,Serum,6,13.31333301
valine_mmol_l,Serum,8,17.46803613
citric_acid_mmol_l,Serum,2,3.631807534
citric_acid_mmol_l,Serum,4,14.36698346
citric_acid_mmol_l,Serum,6,5.322161212
citric_acid_mmol_l,Serum,8,42.28185817
lactic_acid_mmol_l,Serum,2,0.108972031
lactic_acid_mmol_l,Serum,4,7.949070888
lactic_acid_mmol_l,Serum,6,11.73586139
lactic_acid_mmol_l,Serum,8,18.27521793
acetone_mmol_l,Serum,2,-4.256693491
acetone_mmol_l,Serum,4,19.52372772
acetone_mmol_l,Serum,6,-1.760209937
acetone_mmol_l,Serum,8,44.3162216
pyruvic_acid_mmol_l,Serum,2,2.878904881
pyruvic_acid_mmol_l,Serum,4,-3.200309175
pyruvic_acid_mmol_l,Serum,6,1.412048857
pyruvic_acid_mmol_l,Serum,8,4.18579849
glucose_mmol_l,Serum,2,0.165887518
glucose_mmol_l,Serum,4,3.150651735
glucose_mmol_l,Serum,6,4.445212464
glucose_mmol_l,Serum,8,5.695341232
TG_mg_dl,Serum,2,1.270400487
TG_mg_dl,Serum,4,3.091590446
TG_mg_dl,Serum,6,4.195350117
TG_mg_dl,Serum,8,5.369258371
CHOL_mg_dl,Serum,2,3.428005297
CHOL_mg_dl,Serum,4,7.10136592
CHOL_mg_dl,Serum,6,9.527099946
CHOL_mg_dl,Serum,8,11.72161215
LDL_CHOL_mg_dl,Serum,2,2.931338935
LDL_CHOL_mg_dl,Serum,4,5.986173032
LDL_CHOL_mg_dl,Serum,6,9.022071054
LDL_CHOL_mg_dl,Serum,8,11.88332894
HDL_CHOL_mg_dl,Serum,2,3.323885551
HDL_CHOL_mg_dl,Serum,4,7.729560065
HDL_CHOL_mg_dl,Serum,6,8.113636286
HDL_CHOL_mg_dl,Serum,8,12.17970312
ApoA1_mg_dl,Serum,2,2.278855379
ApoA1_mg_dl,Serum,4,5.647484767
ApoA1_mg_dl,Serum,6,7.689947922
ApoA1_mg_dl,Serum,8,10.7170693
ApoA2_mg_dl,Serum,2,3.083592396
ApoA2_mg_dl,Serum,4,6.949252231
ApoA2_mg_dl,Serum,6,8.70745895
ApoA2_mg_dl,Serum,8,13.93303997
ApoB100_mg_dl,Serum,2,2.120187013
ApoB100_mg_dl,Serum,4,6.006746856
ApoB100_mg_dl,Serum,6,7.491554924
ApoB100_mg_dl,Serum,8,11.11745124
LDL_CHOL_HDL_CHOL,Serum,2,-0.262543154
LDL_CHOL_HDL_CHOL,Serum,4,-1.837547768
LDL_CHOL_HDL_CHOL,Serum,6,1.537415782
LDL_CHOL_HDL_CHOL,Serum,8,0.6726722
Apo.B100_ApoA1,Serum,2,0.65002216
Apo.B100_ApoA1,Serum,4,2.729384437
Apo.B100_ApoA1,Serum,6,2.954188668
Apo.B100_ApoA1,Serum,8,4.925624474
Total_Particles_ApoB_nmol_l,Serum,2,2.121071289
Total_Particles_ApoB_nmol_l,Serum,4,6.007322935
Total_Particles_ApoB_nmol_l,Serum,6,7.491966814
Total_Particles_ApoB_nmol_l,Serum,8,11.11794121
VLDL_Particles_nmol_l,Serum,2,-1.009827257
VLDL_Particles_nmol_l,Serum,4,0.724552998
VLDL_Particles_nmol_l,Serum,6,-2.359923036
VLDL_Particles_nmol_l,Serum,8,0.065533813
IDL_Particles_nmol_l,Serum,2,4.929071462
IDL_Particles_nmol_l,Serum,4,7.668008497
IDL_Particles_nmol_l,Serum,6,10.20614354
IDL_Particles_nmol_l,Serum,8,11.44985865
LDL_Particles_nmol_l,Serum,2,1.880267215
LDL_Particles_nmol_l,Serum,4,5.408549829
LDL_Particles_nmol_l,Serum,6,7.12596088
LDL_Particles_nmol_l,Serum,8,10.8004439
LDL_1_Particles_nmol_l,Serum,2,3.543795888
LDL_1_Particles_nmol_l,Serum,4,9.102384978
LDL_1_Particles_nmol_l,Serum,6,10.77117873
LDL_1_Particles_nmol_l,Serum,8,10.46485277
LDL_2_Particles_nmol_l,Serum,2,5.710210923
LDL_2_Particles_nmol_l,Serum,4,8.052162347
LDL_2_Particles_nmol_l,Serum,6,15.22542215
LDL_2_Particles_nmol_l,Serum,8,13.28523807
LDL_3_Particles_nmol_l,Serum,2,4.998949965
LDL_3_Particles_nmol_l,Serum,4,-0.274005497
LDL_3_Particles_nmol_l,Serum,6,8.084617832
LDL_3_Particles_nmol_l,Serum,8,4.035008382
LDL_4_Particles_nmol_l,Serum,2,2.731665415
LDL_4_Particles_nmol_l,Serum,4,-0.780283064
LDL_4_Particles_nmol_l,Serum,6,3.742206163
LDL_4_Particles_nmol_l,Serum,8,4.419013849
LDL_5_Particles_nmol_l,Serum,2,2.156866081
LDL_5_Particles_nmol_l,Serum,4,7.733790906
LDL_5_Particles_nmol_l,Serum,6,9.700800262
LDL_5_Particles_nmol_l,Serum,8,17.86193996
LDL_6_Particles_nmol_l,Serum,2,2.565495664
LDL_6_Particles_nmol_l,Serum,4,15.41066631
LDL_6_Particles_nmol_l,Serum,6,15.29387872
LDL_6_Particles_nmol_l,Serum,8,27.00720462
TG_VLDL_mg_d_l,Serum,2,0.147096878
TG_VLDL_mg_d_l,Serum,4,3.928256206
TG_VLDL_mg_d_l,Serum,6,4.288372166
TG_VLDL_mg_d_l,Serum,8,8.163003148
TG_IDL_mg_d_l,Serum,2,1.91363743
TG_IDL_mg_d_l,Serum,4,3.323689224
TG_IDL_mg_d_l,Serum,6,6.771196691
TG_IDL_mg_d_l,Serum,8,7.998813855
TG_LDL_mg_d_l,Serum,2,0.413085644
TG_LDL_mg_d_l,Serum,4,1.50363106
TG_LDL_mg_d_l,Serum,6,2.108400158
TG_LDL_mg_d_l,Serum,8,2.985181065
TG_HDL_mg_d_l,Serum,2,1.334564739
TG_HDL_mg_d_l,Serum,4,1.580913586
TG_HDL_mg_d_l,Serum,6,2.101544865
TG_HDL_mg_d_l,Serum,8,4.094822258
CHOL_VLDL_mg_d_l,Serum,2,1.636279282
CHOL_VLDL_mg_d_l,Serum,4,4.741475727
CHOL_VLDL_mg_d_l,Serum,6,4.320370824
CHOL_VLDL_mg_d_l,Serum,8,4.145465196
CHOL_IDL_mg_d_l,Serum,2,9.426679893
CHOL_IDL_mg_d_l,Serum,4,12.6558846
CHOL_IDL_mg_d_l,Serum,6,17.08924713
CHOL_IDL_mg_d_l,Serum,8,16.62916074
fCHOL_VLDL_mg_d_l,Serum,2,0.31489455
fCHOL_VLDL_mg_d_l,Serum,4,4.295155828
fCHOL_VLDL_mg_d_l,Serum,6,2.097541765
fCHOL_VLDL_mg_d_l,Serum,8,4.697728148
fCHOL_IDL_mg_d_l,Serum,2,8.275292483
fCHOL_IDL_mg_d_l,Serum,4,11.8087742
fCHOL_IDL_mg_d_l,Serum,6,15.53861152
fCHOL_IDL_mg_d_l,Serum,8,15.36124708
fCHOL_LDL_mg_d_l,Serum,2,3.062990465
fCHOL_LDL_mg_d_l,Serum,4,5.120450972
fCHOL_LDL_mg_d_l,Serum,6,9.081119709
fCHOL_LDL_mg_d_l,Serum,8,10.0425693
fCHOL_HDL_mg_d_l,Serum,2,5.708170735
fCHOL_HDL_mg_d_l,Serum,4,8.666158121
fCHOL_HDL_mg_d_l,Serum,6,13.87660092
fCHOL_HDL_mg_d_l,Serum,8,13.44534815
PHOSL_VLDL_mg_d_l,Serum,2,-0.523782995
PHOSL_VLDL_mg_d_l,Serum,4,2.612143797
PHOSL_VLDL_mg_d_l,Serum,6,1.548740726
PHOSL_VLDL_mg_d_l,Serum,8,5.643188809
PHOSL_IDL_mg_d_l,Serum,2,3.899770373
PHOSL_IDL_mg_d_l,Serum,4,8.960868729
PHOSL_IDL_mg_d_l,Serum,6,12.33375082
PHOSL_IDL_mg_d_l,Serum,8,16.26106369
PHOSL_LDL_mg_d_l,Serum,2,1.945348604
PHOSL_LDL_mg_d_l,Serum,4,3.619705873
PHOSL_LDL_mg_d_l,Serum,6,6.164767313
PHOSL_LDL_mg_d_l,Serum,8,7.745097796
PHOSL_HDL_mg_d_l,Serum,2,2.031652056
PHOSL_HDL_mg_d_l,Serum,4,4.085377724
PHOSL_HDL_mg_d_l,Serum,6,5.693293013
PHOSL_HDL_mg_d_l,Serum,8,7.500163519
ApoA1_HDL_mg_d_l,Serum,2,2.05376395
ApoA1_HDL_mg_d_l,Serum,4,5.426470928
ApoA1_HDL_mg_d_l,Serum,6,6.938730532
ApoA1_HDL_mg_d_l,Serum,8,10.08573259
ApoA2_HDL_mg_d_l,Serum,2,2.633641875
ApoA2_HDL_mg_d_l,Serum,4,6.704635341
ApoA2_HDL_mg_d_l,Serum,6,7.845219698
ApoA2_HDL_mg_d_l,Serum,8,13.29461327
ApoB_VLDL_mg_d_l,Serum,2,-1.012914228
ApoB_VLDL_mg_d_l,Serum,4,0.753010768
ApoB_VLDL_mg_d_l,Serum,6,-2.356927901
ApoB_VLDL_mg_d_l,Serum,8,0.060202179
ApoB_IDL_mg_d_l,Serum,2,4.886783674
ApoB_IDL_mg_d_l,Serum,4,7.653357474
ApoB_IDL_mg_d_l,Serum,6,10.2093755
ApoB_IDL_mg_d_l,Serum,8,11.45270818
ApoB_LDL_mg_d_l,Serum,2,1.881661574
ApoB_LDL_mg_d_l,Serum,4,5.409094916
ApoB_LDL_mg_d_l,Serum,6,7.129753895
ApoB_LDL_mg_d_l,Serum,8,10.80376423
TG_VLDL_1_mg_d_l,Serum,2,1.083003144
TG_VLDL_1_mg_d_l,Serum,4,4.711739829
TG_VLDL_1_mg_d_l,Serum,6,5.155968213
TG_VLDL_1_mg_d_l,Serum,8,10.17653696
TG_VLDL_2_mg_d_l,Serum,2,-0.780742167
TG_VLDL_2_mg_d_l,Serum,4,1.173839547
TG_VLDL_2_mg_d_l,Serum,6,3.408052261
TG_VLDL_2_mg_d_l,Serum,8,5.399938123
TG_VLDL_3_mg_d_l,Serum,2,-0.43081676
TG_VLDL_3_mg_d_l,Serum,4,1.169404131
TG_VLDL_3_mg_d_l,Serum,6,2.589182852
TG_VLDL_3_mg_d_l,Serum,8,3.830584983
TG_VLDL_4_mg_d_l,Serum,2,0.924641701
TG_VLDL_4_mg_d_l,Serum,4,1.378043179
TG_VLDL_4_mg_d_l,Serum,6,2.327704245
TG_VLDL_4_mg_d_l,Serum,8,3.446712018
TG_VLDL_5_mg_d_l,Serum,2,4.566872776
TG_VLDL_5_mg_d_l,Serum,4,5.632352359
TG_VLDL_5_mg_d_l,Serum,6,8.465013513
TG_VLDL_5_mg_d_l,Serum,8,7.149033171
CHOL_VLDL_1_mg_d_l,Serum,2,1.542623373
CHOL_VLDL_1_mg_d_l,Serum,4,7.221461945
CHOL_VLDL_1_mg_d_l,Serum,6,4.844359053
CHOL_VLDL_1_mg_d_l,Serum,8,7.655587397
CHOL_VLDL_2_mg_d_l,Serum,2,0.113263813
CHOL_VLDL_2_mg_d_l,Serum,4,6.465662839
CHOL_VLDL_2_mg_d_l,Serum,6,5.409641048
CHOL_VLDL_2_mg_d_l,Serum,8,7.700692445
CHOL_VLDL_3_mg_d_l,Serum,2,1.055602072
CHOL_VLDL_3_mg_d_l,Serum,4,5.990436969
CHOL_VLDL_3_mg_d_l,Serum,6,4.828967939
CHOL_VLDL_3_mg_d_l,Serum,8,7.423837499
CHOL_VLDL_4_mg_d_l,Serum,2,4.829314484
CHOL_VLDL_4_mg_d_l,Serum,4,7.858389067
CHOL_VLDL_4_mg_d_l,Serum,6,9.993336045
CHOL_VLDL_4_mg_d_l,Serum,8,11.02556053
CHOL_VLDL_5_mg_d_l,Serum,2,-19.8674253
CHOL_VLDL_5_mg_d_l,Serum,4,27.15549468
CHOL_VLDL_5_mg_d_l,Serum,6,10.79862433
CHOL_VLDL_5_mg_d_l,Serum,8,19.65821213
fCHOL_VLDL_1_mg_d_l,Serum,2,0.10933495
fCHOL_VLDL_1_mg_d_l,Serum,4,5.997771183
fCHOL_VLDL_1_mg_d_l,Serum,6,6.708629812
fCHOL_VLDL_1_mg_d_l,Serum,8,11.95006389
fCHOL_VLDL_2_mg_d_l,Serum,2,-1.345571232
fCHOL_VLDL_2_mg_d_l,Serum,4,3.991238562
fCHOL_VLDL_2_mg_d_l,Serum,6,-0.405691339
fCHOL_VLDL_2_mg_d_l,Serum,8,1.396499668
fCHOL_VLDL_3_mg_d_l,Serum,2,1.059683143
fCHOL_VLDL_3_mg_d_l,Serum,4,5.979649864
fCHOL_VLDL_3_mg_d_l,Serum,6,3.291000509
fCHOL_VLDL_3_mg_d_l,Serum,8,6.653400843
fCHOL_VLDL_4_mg_d_l,Serum,2,6.153726668
fCHOL_VLDL_4_mg_d_l,Serum,4,11.20912618
fCHOL_VLDL_4_mg_d_l,Serum,6,10.27698464
fCHOL_VLDL_4_mg_d_l,Serum,8,10.27004444
PHOSL_VLDL_1_mg_d_l,Serum,2,0.840505857
PHOSL_VLDL_1_mg_d_l,Serum,4,3.334784705
PHOSL_VLDL_1_mg_d_l,Serum,6,4.627381397
PHOSL_VLDL_1_mg_d_l,Serum,8,8.531835673
PHOSL_VLDL_2_mg_d_l,Serum,2,-1.010954174
PHOSL_VLDL_2_mg_d_l,Serum,4,2.143622743
PHOSL_VLDL_2_mg_d_l,Serum,6,3.200794724
PHOSL_VLDL_2_mg_d_l,Serum,8,6.955264405
PHOSL_VLDL_3_mg_d_l,Serum,2,-0.281254285
PHOSL_VLDL_3_mg_d_l,Serum,4,3.480956141
PHOSL_VLDL_3_mg_d_l,Serum,6,3.192215521
PHOSL_VLDL_3_mg_d_l,Serum,8,7.245341366
PHOSL_VLDL_4_mg_d_l,Serum,2,1.779398161
PHOSL_VLDL_4_mg_d_l,Serum,4,2.450010598
PHOSL_VLDL_4_mg_d_l,Serum,6,3.258568158
PHOSL_VLDL_4_mg_d_l,Serum,8,2.684056803
PHOSL_VLDL_5_mg_d_l,Serum,2,7.534756332
PHOSL_VLDL_5_mg_d_l,Serum,4,7.76550841
PHOSL_VLDL_5_mg_d_l,Serum,6,14.28197518
PHOSL_VLDL_5_mg_d_l,Serum,8,11.29750249
TG_LDL_1_mg_d_l,Serum,2,1.183254938
TG_LDL_1_mg_d_l,Serum,4,1.617866986
TG_LDL_1_mg_d_l,Serum,6,2.208050346
TG_LDL_1_mg_d_l,Serum,8,0.400616693
TG_LDL_2_mg_d_l,Serum,2,-0.564629322
TG_LDL_2_mg_d_l,Serum,4,-2.299060861
TG_LDL_2_mg_d_l,Serum,6,-1.404625628
TG_LDL_2_mg_d_l,Serum,8,-5.345735739
TG_LDL_3_mg_d_l,Serum,2,1.498314208
TG_LDL_3_mg_d_l,Serum,4,0.939329984
TG_LDL_3_mg_d_l,Serum,6,2.372009412
TG_LDL_3_mg_d_l,Serum,8,2.032660572
TG_LDL_4_mg_d_l,Serum,2,-1.604425009
TG_LDL_4_mg_d_l,Serum,4,-4.318896585
TG_LDL_4_mg_d_l,Serum,6,-4.045578996
TG_LDL_4_mg_d_l,Serum,8,-4.328734725
TG_LDL_5_mg_d_l,Serum,2,0.089388955
TG_LDL_5_mg_d_l,Serum,4,4.664970159
TG_LDL_5_mg_d_l,Serum,6,5.304066982
TG_LDL_5_mg_d_l,Serum,8,9.864882847
TG_LDL_6_mg_d_l,Serum,2,2.666438046
TG_LDL_6_mg_d_l,Serum,4,6.759053029
TG_LDL_6_mg_d_l,Serum,6,6.476676336
TG_LDL_6_mg_d_l,Serum,8,12.41006692
CHOL_LDL_1_mg_d_l,Serum,2,4.841660078
CHOL_LDL_1_mg_d_l,Serum,4,11.33068596
CHOL_LDL_1_mg_d_l,Serum,6,13.90315621
CHOL_LDL_1_mg_d_l,Serum,8,13.12835629
CHOL_LDL_2_mg_d_l,Serum,2,9.104011996
CHOL_LDL_2_mg_d_l,Serum,4,12.51266572
CHOL_LDL_2_mg_d_l,Serum,6,22.11814433
CHOL_LDL_2_mg_d_l,Serum,8,19.0706472
CHOL_LDL_3_mg_d_l,Serum,2,7.131198201
CHOL_LDL_3_mg_d_l,Serum,4,0.411845839
CHOL_LDL_3_mg_d_l,Serum,6,11.01993286
CHOL_LDL_3_mg_d_l,Serum,8,5.303091958
CHOL_LDL_4_mg_d_l,Serum,2,3.216784541
CHOL_LDL_4_mg_d_l,Serum,4,-1.625501291
CHOL_LDL_4_mg_d_l,Serum,6,3.251861756
CHOL_LDL_4_mg_d_l,Serum,8,3.288713449
CHOL_LDL_5_mg_d_l,Serum,2,2.480210662
CHOL_LDL_5_mg_d_l,Serum,4,7.951196383
CHOL_LDL_5_mg_d_l,Serum,6,10.26550911
CHOL_LDL_5_mg_d_l,Serum,8,19.06635606
CHOL_LDL_6_mg_d_l,Serum,2,2.963122144
CHOL_LDL_6_mg_d_l,Serum,4,15.63397342
CHOL_LDL_6_mg_d_l,Serum,6,16.25502617
CHOL_LDL_6_mg_d_l,Serum,8,28.41997321
fCHOL_LDL_1_mg_d_l,Serum,2,6.557413784
fCHOL_LDL_1_mg_d_l,Serum,4,14.08144494
fCHOL_LDL_1_mg_d_l,Serum,6,20.33277392
fCHOL_LDL_1_mg_d_l,Serum,8,19.70067459
fCHOL_LDL_2_mg_d_l,Serum,2,9.768355381
fCHOL_LDL_2_mg_d_l,Serum,4,16.72022279
fCHOL_LDL_2_mg_d_l,Serum,6,25.72255778
fCHOL_LDL_2_mg_d_l,Serum,8,25.49312891
fCHOL_LDL_3_mg_d_l,Serum,2,3.674745895
fCHOL_LDL_3_mg_d_l,Serum,4,2.532250358
fCHOL_LDL_3_mg_d_l,Serum,6,8.798235943
fCHOL_LDL_3_mg_d_l,Serum,8,4.954954955
fCHOL_LDL_4_mg_d_l,Serum,2,3.74089912
fCHOL_LDL_4_mg_d_l,Serum,4,2.146193305
fCHOL_LDL_4_mg_d_l,Serum,6,6.012438924
fCHOL_LDL_4_mg_d_l,Serum,8,7.441418988
fCHOL_LDL_5_mg_d_l,Serum,2,3.216603279
fCHOL_LDL_5_mg_d_l,Serum,4,8.247624624
fCHOL_LDL_5_mg_d_l,Serum,6,11.32775834
fCHOL_LDL_5_mg_d_l,Serum,8,19.1852805
fCHOL_LDL_6_mg_d_l,Serum,2,4.387348986
fCHOL_LDL_6_mg_d_l,Serum,4,15.69943971
fCHOL_LDL_6_mg_d_l,Serum,6,21.53679654
fCHOL_LDL_6_mg_d_l,Serum,8,31.17994325
PHOSL_LDL_1_mg_d_l,Serum,2,3.575318645
PHOSL_LDL_1_mg_d_l,Serum,4,7.958553792
PHOSL_LDL_1_mg_d_l,Serum,6,10.31786744
PHOSL_LDL_1_mg_d_l,Serum,8,9.165330696
PHOSL_LDL_2_mg_d_l,Serum,2,5.822324452
PHOSL_LDL_2_mg_d_l,Serum,4,6.086933663
PHOSL_LDL_2_mg_d_l,Serum,6,13.63106351
PHOSL_LDL_2_mg_d_l,Serum,8,8.671563899
PHOSL_LDL_3_mg_d_l,Serum,2,5.57306607
PHOSL_LDL_3_mg_d_l,Serum,4,-0.986465928
PHOSL_LDL_3_mg_d_l,Serum,6,8.070630896
PHOSL_LDL_3_mg_d_l,Serum,8,2.57351966
PHOSL_LDL_4_mg_d_l,Serum,2,2.545523252
PHOSL_LDL_4_mg_d_l,Serum,4,-2.559351211
PHOSL_LDL_4_mg_d_l,Serum,6,1.859680107
PHOSL_LDL_4_mg_d_l,Serum,8,1.271495179
PHOSL_LDL_5_mg_d_l,Serum,2,1.740128862
PHOSL_LDL_5_mg_d_l,Serum,4,6.14922062
PHOSL_LDL_5_mg_d_l,Serum,6,8.553232796
PHOSL_LDL_5_mg_d_l,Serum,8,16.14640201
PHOSL_LDL_6_mg_d_l,Serum,2,2.572740623
PHOSL_LDL_6_mg_d_l,Serum,4,13.30553168
PHOSL_LDL_6_mg_d_l,Serum,6,14.08971004
PHOSL_LDL_6_mg_d_l,Serum,8,24.67053214
ApoB_LDL_1_mg_d_l,Serum,2,3.535205057
ApoB_LDL_1_mg_d_l,Serum,4,9.064642584
ApoB_LDL_1_mg_d_l,Serum,6,10.74501354
ApoB_LDL_1_mg_d_l,Serum,8,10.42321888
ApoB_LDL_2_mg_d_l,Serum,2,5.710407658
ApoB_LDL_2_mg_d_l,Serum,4,8.03446836
ApoB_LDL_2_mg_d_l,Serum,6,15.20869268
ApoB_LDL_2_mg_d_l,Serum,8,13.27852279
ApoB_LDL_3_mg_d_l,Serum,2,4.968376877
ApoB_LDL_3_mg_d_l,Serum,4,-0.297737098
ApoB_LDL_3_mg_d_l,Serum,6,8.088501522
ApoB_LDL_3_mg_d_l,Serum,8,4.025959148
ApoB_LDL_4_mg_d_l,Serum,2,2.749217361
ApoB_LDL_4_mg_d_l,Serum,4,-0.789223922
ApoB_LDL_4_mg_d_l,Serum,6,3.740980706
ApoB_LDL_4_mg_d_l,Serum,8,4.415376429
ApoB_LDL_5_mg_d_l,Serum,2,2.154327363
ApoB_LDL_5_mg_d_l,Serum,4,7.730718207
ApoB_LDL_5_mg_d_l,Serum,6,9.700088653
ApoB_LDL_5_mg_d_l,Serum,8,17.85683585
ApoB_LDL_6_mg_d_l,Serum,2,2.572224252
ApoB_LDL_6_mg_d_l,Serum,4,15.41581595
ApoB_LDL_6_mg_d_l,Serum,6,15.31031955
ApoB_LDL_6_mg_d_l,Serum,8,27.01067939
TG_HDL_1_mg_d_l,Serum,2,3.582581541
TG_HDL_1_mg_d_l,Serum,4,6.602190073
TG_HDL_1_mg_d_l,Serum,6,5.661775604
TG_HDL_1_mg_d_l,Serum,8,9.373488983
TG_HDL_2_mg_d_l,Serum,2,2.645867165
TG_HDL_2_mg_d_l,Serum,4,2.468273726
TG_HDL_2_mg_d_l,Serum,6,4.575569651
TG_HDL_2_mg_d_l,Serum,8,5.880954268
TG_HDL_3_mg_d_l,Serum,2,1.219745136
TG_HDL_3_mg_d_l,Serum,4,2.395162762
TG_HDL_3_mg_d_l,Serum,6,4.779127485
TG_HDL_3_mg_d_l,Serum,8,7.803793079
TG_HDL_4_mg_d_l,Serum,2,-0.675986707
TG_HDL_4_mg_d_l,Serum,4,-2.563754278
TG_HDL_4_mg_d_l,Serum,6,-2.504441597
TG_HDL_4_mg_d_l,Serum,8,-0.94995664
CHOL_HDL_1_mg_d_l,Serum,2,8.429073511
CHOL_HDL_1_mg_d_l,Serum,4,17.70752736
CHOL_HDL_1_mg_d_l,Serum,6,20.30791599
CHOL_HDL_1_mg_d_l,Serum,8,25.90461734
CHOL_HDL_2_mg_d_l,Serum,2,3.74821449
CHOL_HDL_2_mg_d_l,Serum,4,7.416961901
CHOL_HDL_2_mg_d_l,Serum,6,7.628568461
CHOL_HDL_2_mg_d_l,Serum,8,9.649251081
CHOL_HDL_3_mg_d_l,Serum,2,2.59435732
CHOL_HDL_3_mg_d_l,Serum,4,5.19195646
CHOL_HDL_3_mg_d_l,Serum,6,7.523046236
CHOL_HDL_3_mg_d_l,Serum,8,10.06608647
CHOL_HDL_4_mg_d_l,Serum,2,1.719526854
CHOL_HDL_4_mg_d_l,Serum,4,3.364788118
CHOL_HDL_4_mg_d_l,Serum,6,4.354885598
CHOL_HDL_4_mg_d_l,Serum,8,9.348723322
fCHOL_HDL_1_mg_d_l,Serum,2,9.042845891
fCHOL_HDL_1_mg_d_l,Serum,4,14.69588067
fCHOL_HDL_1_mg_d_l,Serum,6,19.58405849
fCHOL_HDL_1_mg_d_l,Serum,8,21.18970393
fCHOL_HDL_2_mg_d_l,Serum,2,8.037971418
fCHOL_HDL_2_mg_d_l,Serum,4,10.4951137
fCHOL_HDL_2_mg_d_l,Serum,6,16.6981806
fCHOL_HDL_2_mg_d_l,Serum,8,16.27254201
